id_localidad,nombre,id_departamento
3429,EL PALMAR,86056
3430,IFIA,86056
3431,EL AEROLITO,86056
3432,BUENOS AIRES,86056
3433,RINCON DEL VALLE,86056
3434,BAHIA BLANCA,86056
3435,PAAJ POZO,86056
3436,SANTO DOMINGO,86056
3437,CAMPO ALEGRE,86056
3438,EL TUNQUELEN,86056
3439,PUESTO CORDOBA,86056
3440,SAN CRISTOBAL,86056
3441,LOS MORTEROS,86056
3442,ISKOY POZO,86056
3443,LOTE 40,86056
3444,SAN JOSE,86056
3445,TRES VARONES,86056
3446,EL CORRIDO,86056
3447,LAS LOMAS,86056
3448,CALOJ POZO,86056
3449,PIRUAJ BAJO,86056
3450,LOS POZANCONES,86056
3451,SANTA CRUZ,86056
3452,EL VALLE,86056
3453,PUEYRREDON,34049
3454,RIACHO NEGRO,34049
3455,GENERAL CABRERA,14056
3456,CHARLES FUHR,78028
3457,PUNTA BANDERA,78028
3458,EL CERRITO,78028
3459,LA LEONA,78028
3460,GENDARME BARRETO,78028
3461,HERNANDARIAS,30084
3462,PUERTO VIBORAS,30084
3463,GENERAL BALDISSERA,14063
3464,COLONIA ITURRASPE,14140
3465,EL ALTO,14147
3466,ANISACATE,14147
3467,COSTA AZUL,14147
3468,CAMPO MARINZALDA,82007
3469,CAMPO GIMBATTI,82007
3470,TORTUGAS,82007
3471,CAMPO CHARO,82007
3472,APARICIO,6189
3473,CUARTEL II,6189
3474,LAS CORTADERAS,6189
3475,EL PERDIDO,6189
3476,LOS JUNCOS,6189
3477,ZUBIARRE,6189
3478,LA AURORA,6189
3479,EL CALFIAO,6189
3480,LA RUTA,6189
3481,NICOLAS DESCALZI,6189
3482,EL ZORRO,6189
3483,CENTRO URQUIZA,6189
3484,FARO,6189
3485,EL LUCERO,6189
3486,LA GLORIA,6189
3487,CORONEL DORREGO,6189
3488,LOMA CHATA,6189
3489,GIL,6189
3490,SAN ROMAN,6189
3491,ORIENTE,6189
3492,CALVO,6189
3493,BALNEARIO MARISOL,6189
3494,IRENE,6189
3495,LA LUNA,6189
3496,RINCON,78007
3497,LAGUNA GRANDE,78007
3498,LA BARRANCOSA,78007
3499,ESTANCIA SAN RAMON,78007
3500,RAMIREZ DE VELAZCO,86140
3501,EMBALSE,14007
3502,EL QUEBRACHO,14007
3503,EL RUMICAL,66035
3504,LA MERCED,66035
3505,SUMALAO,66035
3506,VILLA SARMIENTO,66035
3507,LAS TIENDITAS,66035
3508,LAS PIRCAS,66035
3509,SAN AGUSTIN,66035
3510,SAN MIGUEL,66035
3511,EL HUAICO,66035
3512,SAIRA,14063
3513,VILLA URQUIZA,2012
3514,VILLA PUEYRREDON,2012
3515,COGHLAN,2012
3516,SAAVEDRA,2012
3517,CERRITO,30084
3518,PUEBLO MORENO,30084
3519,PUEBLO GENERAL PAZ,30084
3520,ARRUFO,82091
3521,SAN RAFAEL,82091
3522,CHILIBROSTE,14182
3523,LAS TUNAS,30084
3524,MATORRALES,14119
3525,MEDANITOS,38084
3526,CATUA,38084
3527,COLONIA EL ACEQUION,14182
3528,ALTO ALEGRE,14182
3529,CAMPO SANTA TERESA,14182
3530,EL RECREO,34035
3531,GUARDIA MITRE,62007
3532,LA PUNTILLA,10035
3533,TALAMAYO,10035
3534,LA REPRESA,10035
3535,BARRIO ARTAZA,10035
3536,HUACO,10035
3537,BELEN,10035
3538,LAS LOMAS,10035
3539,LUNA AGUADA,10035
3540,AMPUJACO,10035
3541,EL POZO,10035
3542,PICHI HUINCA,42126
3543,LAS PIEDRITAS,42126
3544,CHAUPI POZO,86035
3545,CORONEL BAIGORRIA,14098
3546,MARULL,14140
3547,CAPILLA VIEJA,14007
3548,FALDA DE LOS REARTES,14007
3549,VILLA GENERAL BELGRANO,14007
3550,CERRO HERMOSO,14007
3551,LAS HIGUERAS,14098
3552,DIQUE N° 1,6245
3553,ENSENADA,6245
3554,PUNTA LARA,6245
3555,VILLA CATELA,6245
3556,ISLA SANTIAGO (OESTE),6245
3557,VILLA BONITA,54091
3558,YERBAL VIEJO,54091
3559,PICADA GUARAIPO,54091
3560,BARRIO ESCUELA 633,54091
3561,PICADA INTERNACI,54091
3562,VILLA UNION,54091
3563,CAMPO RAMON,54091
3564,SAN FRANCISCO,38105
3565,ALTO CALILEGUA,38105
3566,VILLA GRISOLIA,6021
3567,PLA,6021
3568,CORONEL SEGUI,6021
3569,LARREA,6021
3570,BAUDRIX,6021
3571,VILLA MARIA,6021
3572,ALBERTI,6021
3573,MECHITA,6021
3574,PRESIDENTE QUINTANA,6021
3575,VILLA ORTIZ,6021
3576,CUARTEL VI,6021
3577,EL RECUERDO,6021
3578,CUARTEL V,6021
3579,LA VANGUARDIA,82028
3580,VILLA SARMIENTO,14035
3581,YACAREY,18077
3582,SANTA RITA,18077
3583,RINCON GUAZU,18077
3584,GUAYU,18077
3585,VILLA LA PALMIRA,18077
3586,ITATI,18077
3587,SCORZA CUE,18077
3588,ESTANCIA SAN BENITO,18077
3589,EL ABRA,18077
3590,LA PLAYOSA,14042
3591,COLONIA BENITEZ,22126
3592,BARRIO DE LOS PESCADORES,22126
3593,PUENTE SAN PEDRO,22126
3594,CAMPO ROSSI,22126
3595,ISLA ANTEQUERA,22126
3596,TRES HORQUETAS,22126
3597,LOTE 1,22126
3598,CAMPO LA ROSARIO,82133
3599,SAN EUGENIO,82133
3600,COLONIA LAS MARGARITAS,82133
3601,MARGARITA,82133
3602,CAMPO  PAVICICH,82133
3603,CAMPO MOLASSI,82133
3604,CAMPO COLNAGHI,82133
3605,LA NICOLOSA,82133
3606,REAL SAYANA,86028
3607,COLONIA SUR,50112
3608,LA ANGELINA,50112
3609,MORON VIEJO,50112
3610,LA DORMIDA,50112
3611,BARRIO 12 DE OCTUBRE,50112
3612,MORON CHICO,50112
3613,LA BANDERA,50112
3614,GOBERNADOR CIVIT,50112
3615,PARRALES MENDOCINOS,50112
3616,LAS CATITAS,50112
3617,BALDE NUEVO,50112
3618,LA CIENAGUITA,50112
3619,LOMAS BLANCAS,50112
3620,EL ALGARROBO,50112
3621,SANTA ROSA,50112
3622,SAN PEDRO,50112
3623,VILLA CABECERA,50112
3624,LA COSTA,50112
3625,BARRIO MOLINA CABRERA,50112
3626,BALDE DE PIEDRA,50112
3627,BARRIO MARIA AUXILIADORA,50112
3628,TALQUENCA,50112
3629,LOS LOTES,50112
3630,LA JOSEFA,50112
3631,CATITAS VIEJAS,50112
3632,COLONIA SAN JORGE,50112
3633,BANDERITA,50112
3634,COLONIA WALTER MOSS,30088
3635,COLONIA LA ARMONIA,30088
3636,LA PLAYA,14070
3637,RIVADAVIA,82070
3638,LAS PALMERAS,82091
3639,LOS AGUIRRES,46084
3640,POZO DEL MEDIO,46084
3641,LA COLONIA,46084
3642,MOLLACO,46084
3643,MILAGRO,46084
3644,EL QUEMADO,46084
3645,MOLLACO,46084
3646,SAN RAMON,46084
3647,LAS CORTADERAS,46084
3648,SAN JOSE,46084
3649,SAN ROQUE,46084
3650,LA MARAVILLA,46084
3651,AGUADITA DE LOS PERALTA,46084
3652,LA REPRESA,46084
3653,OLPAS,46084
3654,RIO GRANDE,46084
3655,SAN CRISTOBAL,46084
3656,LA BARRERA,46084
3657,AGUA COLORADA,46084
3658,EL CERCO,46084
3659,LA BANDERITA,46084
3660,LA DORADA,46084
3661,SANTA RITA DE CATUNA,46084
3662,LA RIPIEDRA,46084
3663,LA MARUJA,46084
3664,EL FRAILE,46084
3665,LOS TELLOS,46084
3666,AMBIL,46084
3667,COLONIA ORTIZ DE OCAMPO,46084
3668,EL BARRANCO,46084
3669,LOS BARRIALITOS,46084
3670,TORRECITAS,46084
3671,LA ISLA,46084
3672,LA PLAYA,46084
3673,LOS MISTOLES,46084
3674,ESQUINA GRANDE,46084
3675,BALDE SALADO,46084
3676,LA AGUADITA,46084
3677,SAN PEDRO,46084
3678,YERBA BUENA,66056
3679,TUYUNTI,66056
3680,SAUZAL,66056
3681,PROFESOR SALVADOR MAZZA,66056
3682,EL CHORRO,66056
3683,EL OCULTO,66056
3684,PLAYA ANCHA,66056
3685,EL ALGARROBAL,66056
3686,CAMPO DURAN,66056
3687,LOS YACONES,66077
3688,VAQUEROS,66077
3689,LESSER,66077
3690,SECLANTAS,66119
3691,SECLANTAS ADENTRO,66119
3692,FRAY LUIS BELTRAN,82119
3693,LAGUNA LIMPIA,22084
3694,CAMPO PHILIPON,22056
3695,MAKALLE,22056
3696,COLONIA PASTORIL,34014
3697,BOMBAL,82028
3698,CAMPO CUCO,82028
3699,COLONIA RAQUEL,82021
3700,TABOSSI,30084
3701,COLONIA GUARAYPO,54084
3702,LAHARRAGUE,54084
3703,BARIO ITA,54084
3704,PUERTO LAHARRAGUE,54084
3705,GUATAMBU,54084
3706,BARRIO GUATAMBU,54084
3707,BARRIO CUATRO BOCAS,54084
3708,MONTECARLO,54084
3709,LOMAS DE ZAMORA,6490
3710,BANFIELD,6490
3711,LLAVALLOL,6490
3712,VILLA FIORITO,6490
3713,TEMPERLEY,6490
3714,VILLA CENTENARIO,6490
3715,TURDERA,6490
3716,FALUCHO,42133
3717,AGUA DEL OVERO,58021
3718,BELISLE,58021
3719,CASA DE PIEDRA,58021
3720,BAJADA DE LOS MOLLES,58021
3721,EL RINCON,58021
3722,CATATUN,58021
3723,CHACAYCO,58021
3724,CATAN LIL,58021
3725,LA NEGRA,58021
3726,LAPA,58021
3727,MEDIA LUNA,58021
3728,LAS CORTADERAS,58021
3729,COSTA DEL CATAN LIL,58021
3730,ESPINAZO DEL ZORRO,58021
3731,LOS REMOLINOS,58021
3732,EL SALITRAL,58021
3733,EL SAUCE,58021
3734,LA PICAZA,58021
3735,PASO BLANCO,30113
3736,MOJONES NORTE,30113
3737,MARIANO MORENO,54056
3738,MONTEAGUDO,54056
3739,PEPIRI MINI,54056
3740,MARTIN GÑEMES,54056
3741,COLONIA PRIMAVERA,54056
3742,EL SOBERBIO,54056
3743,LA BONITA,54056
3744,ANDRESITO (EL SOBERBIO),54056
3745,FRAY LUIS BELTRAN,54056
3746,PICADA GUARANI,54056
3747,EL BOTON (EL SOBERBIO),54056
3748,NUEVA (EL SOBERBIO),54056
3749,ARROYO BONITO (EL SOBERBIO),54056
3750,EL PALENQUE,30084
3751,COLONIA CRESPO,30084
3752,CARMONA,30084
3753,BUTA RANQUIL,58091
3754,AGUADA CHACAYCO,58091
3755,LAGUNA AUQUINCO,58091
3756,RANQUIL VEGA,58091
3757,SAN PEDRO,86049
3758,COLONIA SAN JUAN,30077
3759,COLONIA LA ESPERANZA,30077
3760,COLONIA LA LLAVE,30077
3761,ALGARROBITOS,30077
3762,CAMPO MICHELOUD,30077
3763,COLONIA OFICIAL 21,30077
3764,VILLA ADELA,30015
3765,CAMBA PASO,30015
3766,BENITO LEGEREN,30015
3767,LAS TEJAS,30015
3768,VILLA ZORRAQUIN,30015
3769,CONCORDIA,30015
3770,EL COLORADO,86098
3771,ISLA DE CAÑAS,66070
3772,LUCIO V. MANSILLA,14175
3773,MONTEROS,90070
3774,ITUZAINGO,82070
3775,TALAINI,14070
3776,COLONIA BISMARCK,14182
3777,CARRI LIL,58007
3778,RAHUE,58007
3779,QUILLEN,58007
3780,ABRA ANCHA,58007
3781,CURRUMIL QUILLEN,58007
3782,HARAS PULMARI,58007
3783,QUILCA,58007
3784,LONCO MULA,58007
3785,BARRIO LOS PIONEROS,6126
3786,LOMAS DEL RIO LUJAN,6126
3787,EL MOREJON,6126
3788,ESTACION ESPERIMENTAL DELTA DEL PARANA,6126
3789,BLONDEAU,6126
3790,CHACRAS DEL RIO LUJAN,6126
3791,ALTO LOS CARDALES,6126
3792,LA GRANJA,6126
3793,CAMPANA,6126
3794,ISLA TALAVERA,6126
3795,DOS HERMANAS,30056
3796,LAS MERCEDES,30056
3797,COLONIA 3 DE FEBRERO,30070
3798,COLONIA TABOADA,30070
3799,CAMPO JOURBET,30070
3800,LOS MOLLES,10014
3801,SAN FRANCISCO,10014
3802,LOS MOGOTES,10014
3803,EL COMEDERO,10014
3804,EL MOJON,10014
3805,LA MAJADA,10014
3806,IPIZCA,10014
3807,AMANA,10014
3808,CONCEPCION,10014
3809,SAN JOSE,10014
3810,LA FALDA,10014
3811,EL SAUCE,10014
3812,NAVAGUIN,10014
3813,ANCASTI,10014
3814,ANQUINCILA,10014
3815,POTRERO DE LOS CORDOBA,10014
3816,EL HUAYCO,10014
3817,LA CANDELARIA,10014
3818,CASA ARMADA,10014
3819,RIO CHICO,10014
3820,TACANA,10014
3821,LAS JUNTAS,10014
3822,RINCO DE IPIZCA,10014
3823,YERBA BUENA,10014
3824,EL TALITA,10014
3825,EL QUEBRACHAL,10014
3826,LA ESTANCITA,10014
3827,LOS BULACIOS,10014
3828,EL TACO,10014
3829,ADELIA MARIA,14098
3830,PIAMONTE,82126
3831,COLONIA GENERAL FERRE,18091
3832,CRUZ DE LOS MILAGROS,18091
3833,CEBOLLAS,18007
3834,LOMAS ESTE,18007
3835,CARRIZAL NORTE,18007
3836,LOMAS NORTE,18007
3837,LOMAS SUR,18007
3838,MUCHAS ISLAS,18007
3839,LAS GARZAS,18007
3840,COLONIA PROGRESO,18007
3841,ISLA ALTA,18007
3842,RAICES NORTE,18007
3843,BELLA VISTA,18007
3844,JUAN DIAZ,18007
3845,DESMOCHADO,18007
3846,WENCESLAO ESCALANTE,14182
3847,LOS MOLINOS,82014
3848,CAMPO FORESSI,82014
3849,PUEBLO BRUGO,30084
3850,LAS CHACRAS MARAYES,70035
3851,POZO DE LOS ALGARROBOS,70035
3852,LAS LIEBRES,70035
3853,BARRIO JUSTO P. CASTRO IV,70035
3854,VILLA INDEPENDENCIA,70035
3855,MARAYES,70035
3856,DIVISORIA,70035
3857,EL RINCON,70035
3858,LAS TALAS,70035
3859,LOS MEDANOS,70035
3860,LA PUNTILLA,70035
3861,LAGUNA SECA,70035
3862,PIE DE PALO,70035
3863,LAS CHACRAS,70035
3864,BERMEJO,70035
3865,VALLECITO,70035
3866,CAUCETE,70035
3867,SAN ISIDRO,38014
3868,FLEMING,38014
3869,AGUAS CALIENTES,38014
3870,LAS PICHANAS,38014
3871,PILA PARDO,38014
3872,RIO SEGUNDO,14119
3873,POZO LINDO,10042
3874,SAN PEDRO,10042
3875,TRAMPASACHA,10042
3876,CONCEPCION,10042
3877,TELARITOS,10042
3878,CAPAYAN,10042
3879,EL MILAGRO,10042
3880,EL QUEMADO,10042
3881,CARRANZA,10042
3882,LAS ANIMAS,10042
3883,LA LIBERTAD,10042
3884,EL CARRIZAL,10042
3885,BALDE DE LA PUNTA,10042
3886,SAN MARTIN,10042
3887,ADOLFO E. CARRANZA,10042
3888,PUESTO NUEVO,10042
3889,LAS PALMAS,10042
3890,LAS BREAS,10042
3891,CHUMBICHA,10042
3892,JUAN JORBA,74035
3893,INGENIERO FOSTER,42126
3894,LA MARUJA,42126
3895,LOBOCO,42126
3896,COLONIA LA JOYA,30098
3897,LIBAROS,30098
3898,ESTACION ESCRIÑA,30056
3899,SAN GUILLERMO,82091
3900,RINCON SANTA MARIA,18084
3901,BUENA VISTA,18084
3902,PUERTO VALLE,18084
3903,ISLA APIPE CHICO,18084
3904,CAA CARAI,18084
3905,LIBERTAD,18084
3906,ITUZAINGO,18084
3907,PASO MORENO,18084
3908,LOS ROBLES,46119
3909,ANDOLUCAS,46119
3910,SHAQUI,46119
3911,LAS TALAS,46119
3912,ALPASINCHE,46119
3913,CUIPAN,46119
3914,TUYUBIL,46119
3915,EL RETIRO,46119
3916,CHAUPIHUASI,46119
3917,SALICAS,46119
3918,SAN BLAS,46119
3919,AMUSCHINA,46119
3920,SURIYACO,46119
3921,CERES,82091
3922,OJOS DE AGUA,62056
3923,LIPETREN,62056
3924,YUQUICHE,62056
3925,BAGUAL,74042
3926,SAN JOSE DE OTAMENDI,6280
3927,MIRAMAR,6280
3928,LAS PIEDRITAS,6280
3929,LA BALLENERA,6280
3930,ESTANCIA LA TOTO,6280
3931,COMANDANTE NICANOR OTAMENDI,6280
3932,MECHONGUE,6280
3933,LA REFORMA,6280
3934,LA EUFEMIA,6280
3935,MAR DEL SUR,6280
3936,CENTINELA DEL MAR,6280
3937,VILLA EL TALA,14007
3938,MONSALVO,14007
3939,LA CASCADA,14007
3940,VILLA ALPINA,14007
3941,CERRO CHAMPAQUI,14007
3942,ARROYO SAN ANTONIO,14007
3943,EL CANO,14007
3944,SOL DE MAYO,14007
3945,LA DORMIDA,14007
3946,ATOS PAMPA,14007
3947,LAS LAGUNITAS,14007
3948,COLONIA SAN ISIDRO,34021
3949,CANDIA,34021
3950,COLONIA SAN ANTONIO,34021
3951,COLONIA EL DORADO,34021
3952,HERTELENDY,34021
3953,PASO POLENTA,34021
3954,POSTA DEL SALADO,34021
3955,GUAYACANTY,34021
3956,ESTERITO,34021
3957,COLONIA LAGUNA GOBERNADOR,34021
3958,TRES MOJONES,34021
3959,LA PLAYA,34021
3960,COLONIA EL NARANJITO,34021
3961,COGORNO,34021
3962,RIACHO LINDO,34021
3963,EL CERRITO,34021
3964,COLONIA CANO,34021
3965,EL MBIGUA,34021
3966,KILOMETRO 100,34021
3967,POTRERO DE LOS CABALLOS,34021
3968,EL ANGELITO,34021
3969,PUERTA MISION,34021
3970,PRESIDENTE YRIGOYEN,34021
3971,ISLA BANCO ORTELLADO,34021
3972,MAGLIETTI,34021
3973,COLONIA YATAY,34021
3974,LA LUISA,34021
3975,KILOMETRO 117,34021
3976,AROCENA,82105
3977,BARRIO EL PACAA - BARRIO COMIPINI,82105
3978,COLONIA BELGRANO,82077
3979,COLONIA EL DICHOSO,82077
3980,COLONIA LA HIEDRA,82077
3981,FORTIN ATAHUALPA,82077
3982,COLONIA EL MATE,82077
3983,VILLA MINETTI,82077
3984,ESTANCIA LOS GUASUNCHOS,82077
3985,CAMPO SAN ISIDORO,82077
3986,EMPALME RUTA 91,82077
3987,COLONIA LA AVANZADA,82077
3988,COLONIA LAS PICHANAS,14140
3989,CAMPO GARAY,82077
3990,HOCKER,30008
3991,LAS PAJITAS,30113
3992,ESTACION RAICES,30113
3993,DISTRITO RAICES,30113
3994,COLONIA OFICIAL 2,30113
3995,LOS ALTARES,26070
3996,CUCHILLA REDONDA,30056
3997,DISTRITO CUCHILLA REDONDA,30056
3998,LAS VARAS,14140
3999,TABAY,18028
4000,EL PINDO,18028
4001,SANTA TERESITA,18028
4002,URDINARRAIN,30056
4003,COLONIA LA FLORIDA,30056
4004,PUERTO GENERAL SAN MARTIN,82119
4005,BELLA VISTA,82119
4006,AEROPUERTO INTERNACIONAL EZEIZA,6270
4007,JOSE MARIA EZEIZA,6270
4008,TRISTAN SUAREZ,6270
4009,LA UNION,6270
4010,CANNING,6270
4011,CARLOS SPEGAZZINI,6270
4012,EL PORVENIR,6270
4013,BARRANCAS COLORADAS,30084
4014,CHAJAN,14098
4015,COLONIA URDANIZ,74042
4016,MARTIN DE LOYOLA,74042
4017,COLONIA CALZADA,74042
4018,LA ESTRELLA,74042
4019,EL RODEO,74042
4020,FRISIA,74042
4021,EL AGUILA,74042
4022,LOS OVEROS,74042
4023,NAHUEL MAPA,74042
4024,LA MAROMA,74042
4025,NUEVA CONSTITUCION,74042
4026,LA VERDE,74042
4027,PEREZ,82084
4028,VILLA AMERICA,82084
4029,TAQUIMILAN,58084
4030,TAQUIMILAN ARRIBA,58084
4031,DARWIN,62014
4032,CANDIOTI,82063
4033,EL PUEBLITO,30077
4034,RIO CHICO,62056
4035,LA HIGUERA,10077
4036,TIERRA VERDE,10077
4037,LAS LAJAS,10077
4038,VILLA DE BALCOZNA,10077
4039,PALO LABRADO,10077
4040,SUMAMPA,10077
4041,LA MERCED,10077
4042,MONTE POTRERO,10077
4043,SAN ANTONIO,10077
4044,EL BASTIDOR,10077
4045,LA VIÑA,10077
4046,VILLA COLLANTES,10077
4047,SANTA BARBARA,10077
4048,EL ROSARIO,10077
4049,AMADORES,10077
4050,BARRO NEGRO,10077
4051,LA BAJADA,10077
4052,COSQUIN,14091
4053,OLAEN,14091
4054,QUEBRADA DE LUNA,14091
4055,BOSQUE ALEGRE,14091
4056,EL CARRIZAL,14091
4057,PUESTO RAMALLO,14091
4058,CUCHILLO CO,42084
4059,ANIMANA,66154
4060,CORRALITO,66154
4061,SAN ANTONIO,66154
4062,EL BARRIAL,66154
4063,COLONIA OFICIAL 17,30028
4064,COLONIA SANTA MARIA,30028
4065,FORTUNA,30028
4066,FORTIN MBORORE,54063
4067,PUERTO PENINSULA,54063
4068,PUERTO CANOAS,54063
4069,PUERTO IGUAZU,54063
4070,VILLA ALTA,54063
4071,CATARATAS DEL IGUAZU,54063
4072,YRYAPU,54063
4073,LA PAQUITA,14140
4074,EL 94,82098
4075,CAMPO BERLI,82098
4076,CAMPO HUBER,82098
4077,EL GUSANO,82098
4078,COLONIA DURAN,82098
4079,GOLONDRINA,82133
4080,SAN SIMON,66042
4081,EL CARRIL,66042
4082,EL PEDREGAL,66042
4083,LAS GARZAS,66042
4084,LAS BARRANCAS,66042
4085,CALVIMONTE,66042
4086,SAN GREGORIO,74021
4087,SALADILLO,74021
4088,LAS ISLETILLAS,14161
4089,POZUELOS,86147
4090,PUESTO NUEVO,86161
4091,LA FLORIDA,86161
4092,LA RIVERA,86161
4093,SAN RAMON,86161
4094,MILI,86161
4095,CHILCA,86161
4096,LOS PEREYRA,86161
4097,POZO SUMI,86161
4098,LOS ARIAS,86161
4099,COLONIA JAIME,86161
4100,SAUCE BAJADA,86161
4101,EL QUEBRACHAL,86161
4102,LOMITAS,86161
4103,NUEVA INDUSTRIA,86161
4104,LOAJ,86161
4105,HIGUERA CHACRA,86161
4106,EL SOLER,86161
4107,JANTA,86161
4108,BUEY MUERTO,86161
4109,EL REFUGIO,86161
4110,MIRELLA,86161
4111,TRONCOS,86161
4112,MACO,86161
4113,MORCILLO,86161
4114,VILLA SANTA RITA,2011
4115,VILLA GENERAL MITRE,2011
4116,VILLA DEL PARQUE,2011
4117,VILLA DEVOTO,2011
4118,BONPLAND,54021
4119,COLONIA VIRARO,30070
4120,VAQUERIA,66063
4121,SANTA BARBARA,66063
4122,SAUCE REDONDO,66063
4123,LOS SAUCES,66063
4124,CARAHUASI,66063
4125,ACOSTA,66063
4126,SANTA CLARA,66063
4127,EL SAPO,66063
4128,LAS JUNTAS,66063
4129,GUACHIPAS,66063
4130,COROPAMPA,66063
4131,LA BODEGUITA,66063
4132,EL GALPON,66063
4133,LA FLORIDA,66063
4134,ALEMANIA,66063
4135,PAMPA GRANDE,66063
4136,LOS CASTILLOS,66063
4137,LA COSTA,66063
4138,CINCO DURAZNOS,66063
4139,SANTA ROSA,66063
4140,SASTRE,82126
4141,ESTACION KILOMETRO 465,82126
4142,ALDEA EIGENFELD,30084
4143,GALVEZ,82105
4144,CASTELLANO PLAZA,82021
4145,CASTELLANOS,82021
4146,COLONIA LA FRANCIA,82126
4147,CAÑADA ROSQUIN,82126
4148,CINTRA,14182
4149,TALA POZO,90007
4150,PIEDRABUENA,90007
4151,LA TUNA,90007
4152,VILLA DOLORES,90007
4153,SAN MIGUEL,90007
4154,SANTA ROSA,90007
4155,LA UNION,90007
4156,LA VERDE,90007
4157,LA SOLEDAD,90007
4158,LA VIRGINIA,90007
4159,VILLA MARIA,90007
4160,EL ONCE,90007
4161,PUESTO DEL MEDIO,90007
4162,ABRAMO,42077
4163,HUCAL,42077
4164,MEDIA LUNA,86112
4165,SAN NICOLAS,86112
4166,EL CUADRO,86112
4167,LOTE 24,86112
4168,LIMACHE,86112
4169,EL HUAICO,86112
4170,LAS ABRAS,86112
4171,EL ALBARDON,86112
4172,LAS VIBORITAS,86112
4173,QUEBRACHITOS,86112
4174,DOMINGO DE RAMOS,86112
4175,SAN ANTONIO,82021
4176,BELLA VISTA,6760
4177,CAMPO DE MAYO,6760
4178,MUÑIZ,6760
4179,SAN MIGUEL,6760
4180,CEIBAS,30063
4181,SAN ROQUE,14091
4182,CASSAFFOUSTH,14091
4183,SAN JAVIER,54105
4184,RINCON DEL GUERRERO,54105
4185,INVERNADA GRANDE,54105
4186,PICADA SAN JAVIER,54105
4187,TRES ESQUINAS,54105
4188,LOS GALPONES,54105
4189,CAMPO MINETTI,14119
4190,CAMPO SCARAMUZZA,14119
4191,CAMPO LOS MATORRALES,14119
4192,ORATORIO DE PERALTA,14119
4193,COLONIA NORTE,14119
4194,COLONIA DOS HERMANAS,14119
4195,CAMPO CAROLINI,14119
4196,LA LAGUNILLA,14119
4197,CAMPO MARTOLINO,14119
4198,CAMPO LA SIRENA,14119
4199,COSTA DEL CARMEN,14119
4200,LA RAMADA,14119
4201,CAMPO EL POLVORIN,14119
4202,COLONIA ADELA,14119
4203,A. DE ALVAREZ N° 1,14119
4204,COSTA ALEGRE,14119
4205,ARROYO DE ALVAREZ NRO 2,14119
4206,COLONIA SAN JOSE DE AGUAS COLORADAS,14119
4207,CAMPO LOS TRES ARBOLES,14119
4208,CORRAL DE ARROYO,14119
4209,CAMPO BAUDIN,14119
4210,LA REPRESA,14119
4211,CAMPO DANIELE,14119
4212,SAN JOSE,14119
4213,CAMPO FICHETTI,14119
4214,CAMPO LA RAMADA,14119
4215,CAMPO LA ANGELINA,14119
4216,PASO DE VELEZ,14119
4217,POZO DE LAS YEGUAS,14119
4218,CAMPO MARCHAND,14119
4219,CAMPO YAÑEZ,14119
4220,CAMPO ASINARI,14119
4221,LA ISLA,14119
4222,LA RIBERA,14119
4223,RINCON VIEJO,14119
4224,LAGUNILLA,14119
4225,CAMPO FALCO,14119
4226,CAMPO EL TACO,14119
4227,SAN JUAN DE QUILLAQUES,38084
4228,POTRERO,38084
4229,JAMA,38084
4230,MINA PROVIDENCIA,38084
4231,OLAROZ CHICO,38084
4232,LOMA BLANCA,38084
4233,SALAR DE JAMA,38084
4234,CORANZULI,38084
4235,CIENAGA GRANDE,38084
4236,EL TORO,38084
4237,OLAROZ GRANDE,38084
4238,PICADA SUD,54070
4239,PICADA AFRICANA,54070
4240,LEANDRO N. ALEM,54070
4241,SANTA MARIA DE PUNILLA,14091
4242,MALLIN,14091
4243,VILLA SAN JOSE,14091
4244,EL VOLCAN,74056
4245,CHACAICO,58084
4246,TAQUIMILAN CENTRO,58084
4247,RANQUILCO,58084
4248,LA GREDA,58084
4249,RAHUECO,58084
4250,TRES CHORROS,58084
4251,HUALCUPEN,58084
4252,COLIPILLI ABAJO,58084
4253,RANQUILON,58084
4254,SIMBOLAR,14168
4255,TACUARENDI,82049
4256,LA HORTENSIA,82049
4257,LA POROTA,6007
4258,COLONIA LAPIN,6007
4259,DELFIN HUERGO,6007
4260,LEUBUCO,6007
4261,VILLA MARGARITA,6007
4262,LA CONQUISTA,6007
4263,LA SAL,6007
4264,ESTACION LA CONCEPCION,6007
4265,COLONIA SAN MIGUEL ARCANGEL,6007
4266,SAN MARCOS,6007
4267,ARTURO VATTEONE,6007
4268,THAMES,6007
4269,COLONIA LEVEN,6007
4270,AVESTRUZ,6007
4271,MASALLE,6007
4272,TRES LAGUNAS,6007
4273,LA PALA,6007
4274,SANTA ANITA,6007
4275,RIVERA,6007
4276,CANONIGO GORRITI,6007
4277,ESTEBAN AGUSTIN GASCON,6007
4278,ARANO,6007
4279,ESPARTILLAR,6007
4280,CARHUE,6007
4281,LAGO EPECUEN,6007
4282,YUTUYACO,6007
4283,MAZA,6007
4284,GUAYAQUIL,30028
4285,PUESTO DEL MEDIO,86189
4286,SAN MIGUEL,86189
4287,HUACHANA,86189
4288,SAN ANDRES,86189
4289,SAN VICENTE,86189
4290,CAMPO ALEGRE,86189
4291,LA RAMADITA,86189
4292,CORO PAMPA,86189
4293,LA ABRITA,86189
4294,LA HIGUERA,86189
4295,FACUNDO,26084
4296,LOS ALGARROBOS BLANCOS,74056
